Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Type
17/11/2017 09:34:31.886,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:32.885,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:33.885,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:34.885,0.288086,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:35.884,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:36.882,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:37.887,0.288086,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:38.886,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:39.885,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:40.888,0.283203,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:41.888,0.288086,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:42.887,0.288086,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:43.887,0.288086,0.649414,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:44.886,0.288086,0.654297,0.708008,0.229492,0.820312,2.426758,1
17/11/2017 09:34:45.889,0.283203,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:46.889,0.283203,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:47.888,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:48.888,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:49.892,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:50.891,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:51.891,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:52.889,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:53.888,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:54.887,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:55.891,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:56.891,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:57.890,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:58.888,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:34:59.889,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:00.892,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:01.891,0.288086,0.649414,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:02.891,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:03.895,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:04.893,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:05.894,0.288086,0.649414,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:06.892,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:07.892,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:08.890,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:09.894,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:10.893,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:11.894,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:12.897,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:13.895,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:14.896,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:15.895,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:16.894,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:17.894,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:18.893,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:19.897,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:20.896,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:21.900,0.288086,0.654297,0.708008,0.229492,0.825195,2.436523,1
17/11/2017 09:35:22.899,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:23.899,0.288086,0.654297,0.708008,0.229492,0.825195,2.436523,1
17/11/2017 09:35:24.897,0.288086,0.654297,0.708008,0.229492,0.820312,2.436523,1
17/11/2017 09:35:25.896,0.288086,0.654297,0.708008,0.229492,0.820312,2.436523,1
17/11/2017 09:35:26.901,0.288086,0.654297,0.708008,0.229492,0.820312,2.436523,1
17/11/2017 09:35:27.899,0.288086,0.654297,0.708008,0.229492,0.820312,2.436523,1
17/11/2017 09:35:28.900,0.288086,0.654297,0.708008,0.229492,0.825195,2.436523,1
17/11/2017 09:35:29.897,0.288086,0.654297,0.708008,0.229492,0.820312,2.436523,1
17/11/2017 09:35:30.901,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:31.901,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:32.901,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:33.904,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:34.904,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:35.902,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:36.901,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:37.901,0.288086,0.654297,0.708008,0.229492,0.820312,2.431641,1
17/11/2017 09:35:38.905,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:39.905,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:40.904,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:41.907,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:42.907,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:43.905,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:44.905,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:45.908,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:35:46.907,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:35:47.912,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:35:48.910,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:35:49.910,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:35:50.910,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:51.908,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:52.907,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:53.911,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:54.911,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:55.911,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:56.911,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:57.908,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:58.912,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:35:59.912,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:00.911,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:01.911,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:02.915,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:03.914,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:04.913,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:05.916,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:06.915,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:07.914,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:08.914,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:09.918,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:10.918,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:11.917,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:12.921,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:13.919,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:14.920,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:15.919,0.288086,0.654297,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:36:16.918,0.288086,0.654297,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:17.916,0.288086,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:18.920,0.288086,0.654297,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:19.919,0.288086,0.654297,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:20.918,0.288086,0.654297,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:21.922,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:22.922,0.288086,0.65918,0.708008,0.234375,0.825195,2.426758,1
17/11/2017 09:36:23.922,0.288086,0.65918,0.708008,0.229492,0.825195,2.426758,1
17/11/2017 09:36:24.924,0.288086,0.65918,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:25.925,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:26.924,0.288086,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:27.924,0.288086,0.65918,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:28.924,0.288086,0.65918,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:29.921,0.288086,0.65918,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:30.921,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:31.925,0.288086,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:32.924,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:33.924,0.288086,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:34.922,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:35.925,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:36.925,0.292969,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:37.928,0.288086,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:38.929,0.288086,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:39.928,0.288086,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:40.926,0.292969,0.65918,0.708008,0.229492,0.825195,2.431641,1
17/11/2017 09:36:41.931,0.292969,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:42.930,0.292969,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:43.929,0.292969,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:44.928,0.292969,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:45.928,0.292969,0.65918,0.712891,0.229492,0.825195,2.431641,1
17/11/2017 09:36:46.930,0.292969,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:47.930,0.292969,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:48.930,0.292969,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:49.934,0.292969,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:50.933,0.292969,0.65918,0.708008,0.234375,0.825195,2.431641,1
17/11/2017 09:36:51.933,0.292969,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:52.931,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:36:53.931,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:36:54.935,0.292969,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:55.935,0.288086,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:56.933,0.292969,0.65918,0.712891,0.234375,0.825195,2.431641,1
17/11/2017 09:36:57.932,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:36:58.933,0.292969,0.65918,0.712891,0.229492,0.825195,2.426758,1
17/11/2017 09:36:59.931,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:00.935,0.292969,0.65918,0.708008,0.234375,0.825195,2.426758,1
17/11/2017 09:37:01.934,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:02.933,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:03.933,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:04.932,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:05.937,0.292969,0.65918,0.708008,0.234375,0.825195,2.426758,1
17/11/2017 09:37:06.935,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:07.934,0.292969,0.65918,0.708008,0.234375,0.825195,2.426758,1
17/11/2017 09:37:08.938,0.288086,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:09.937,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:10.936,0.292969,0.65918,0.712891,0.229492,0.825195,2.426758,1
17/11/2017 09:37:11.937,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:12.939,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:13.938,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:14.938,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:15.938,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:16.936,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:17.940,0.292969,0.65918,0.712891,0.234375,0.825195,2.426758,1
17/11/2017 09:37:18.939,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:19.938,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:20.943,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:21.942,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:22.941,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:23.940,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:24.941,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:25.939,0.292969,0.65918,0.708008,0.234375,0.825195,2.421875,1
17/11/2017 09:37:26.943,0.292969,0.65918,0.712891,0.234375,0.825195,2.421875,1
17/11/2017 09:37:27.942,0.288086,0.654297,0.708008,0.234375,0.805664,2.416992,1
17/11/2017 09:37:28.942,0.288086,0.644531,0.703125,0.229492,0.78125,2.412109,1
17/11/2017 09:37:29.941,0.288086,0.634766,0.698242,0.229492,0.761719,2.402344,1
17/11/2017 09:37:30.941,0.283203,0.625,0.688477,0.229492,0.751953,2.387695,1
17/11/2017 09:37:31.943,0.27832,0.615234,0.678711,0.224609,0.737305,2.373047,1
17/11/2017 09:37:32.942,0.27832,0.610352,0.664062,0.224609,0.727539,2.353516,1
17/11/2017 09:37:33.943,0.273437,0.600586,0.654297,0.224609,0.717773,2.333984,1
17/11/2017 09:37:34.942,0.273437,0.595703,0.644531,0.219727,0.708008,2.314453,1
17/11/2017 09:37:35.942,0.268555,0.585937,0.634766,0.219727,0.703125,2.294922,1
17/11/2017 09:37:36.940,0.263672,0.581055,0.625,0.219727,0.693359,2.270508,1
17/11/2017 09:37:37.945,0.263672,0.576172,0.615234,0.214844,0.688477,2.250977,1
17/11/2017 09:37:38.944,0.258789,0.571289,0.605469,0.214844,0.683594,2.226562,1
17/11/2017 09:37:39.942,0.258789,0.561523,0.595703,0.214844,0.673828,2.207031,1
17/11/2017 09:37:40.945,0.253906,0.556641,0.585937,0.209961,0.668945,2.182617,1
17/11/2017 09:37:41.946,0.253906,0.551758,0.581055,0.209961,0.664062,2.163086,1
17/11/2017 09:37:42.946,0.253906,0.546875,0.571289,0.209961,0.65918,2.138672,1
17/11/2017 09:37:43.945,0.249023,0.541992,0.566406,0.205078,0.654297,2.119141,1
17/11/2017 09:37:44.944,0.249023,0.537109,0.556641,0.205078,0.649414,2.094727,1
17/11/2017 09:37:45.947,0.244141,0.532227,0.551758,0.205078,0.644531,2.075195,1
17/11/2017 09:37:46.946,0.244141,0.527344,0.546875,0.205078,0.639648,2.055664,1
17/11/2017 09:37:47.946,0.244141,0.522461,0.537109,0.205078,0.634766,2.036133,1
17/11/2017 09:37:48.945,0.239258,0.517578,0.532227,0.200195,0.629883,2.016602,1
17/11/2017 09:37:49.945,0.239258,0.512695,0.527344,0.200195,0.625,1.99707,1
17/11/2017 09:37:50.949,0.239258,0.507812,0.522461,0.200195,0.620117,1.977539,1
17/11/2017 09:37:51.948,0.234375,0.50293,0.517578,0.200195,0.615234,1.958008,1
17/11/2017 09:37:52.947,0.234375,0.498047,0.512695,0.195312,0.610352,1.943359,1
17/11/2017 09:37:53.947,0.234375,0.493164,0.507812,0.195312,0.610352,1.923828,1
17/11/2017 09:37:54.950,0.234375,0.488281,0.50293,0.195312,0.605469,1.90918,1
17/11/2017 09:37:55.949,0.229492,0.483398,0.50293,0.195312,0.600586,1.889648,1
17/11/2017 09:37:56.948,0.229492,0.478516,0.498047,0.195312,0.595703,1.875,1
17/11/2017 09:37:57.947,0.229492,0.473633,0.493164,0.195312,0.595703,1.860352,1
17/11/2017 09:37:58.950,0.229492,0.473633,0.488281,0.19043,0.59082,1.845703,1
17/11/2017 09:37:59.950,0.224609,0.46875,0.488281,0.19043,0.585937,1.835937,1
17/11/2017 09:38:00.949,0.224609,0.463867,0.483398,0.19043,0.585937,1.821289,1
17/11/2017 09:38:01.948,0.224609,0.458984,0.483398,0.19043,0.581055,1.806641,1
17/11/2017 09:38:02.953,0.224609,0.458984,0.478516,0.19043,0.576172,1.796875,1
17/11/2017 09:38:03.952,0.219727,0.454102,0.473633,0.19043,0.576172,1.782227,1
17/11/2017 09:38:04.951,0.219727,0.449219,0.473633,0.185547,0.571289,1.772461,1
17/11/2017 09:38:05.950,0.219727,0.444336,0.46875,0.185547,0.571289,1.757812,1
17/11/2017 09:38:06.950,0.219727,0.439453,0.46875,0.185547,0.566406,1.748047,1
17/11/2017 09:38:07.954,0.219727,0.43457,0.463867,0.185547,0.566406,1.738281,1
17/11/2017 09:38:08.953,0.219727,0.43457,0.463867,0.185547,0.561523,1.728516,1
17/11/2017 09:38:09.952,0.214844,0.429687,0.463867,0.185547,0.561523,1.71875,1
17/11/2017 09:38:10.952,0.214844,0.429687,0.458984,0.185547,0.556641,1.708984,1
17/11/2017 09:38:11.956,0.214844,0.424805,0.458984,0.185547,0.556641,1.699219,1
17/11/2017 09:38:12.956,0.214844,0.419922,0.454102,0.180664,0.551758,1.689453,1
17/11/2017 09:38:13.955,0.214844,0.415039,0.454102,0.180664,0.551758,1.679687,1
17/11/2017 09:38:14.954,0.214844,0.415039,0.454102,0.180664,0.546875,1.674805,1
17/11/2017 09:38:15.952,0.214844,0.410156,0.449219,0.180664,0.546875,1.665039,1
17/11/2017 09:38:16.956,0.209961,0.405273,0.449219,0.180664,0.541992,1.660156,1
17/11/2017 09:38:17.954,0.209961,0.405273,0.449219,0.180664,0.541992,1.650391,1
17/11/2017 09:38:18.955,0.209961,0.400391,0.444336,0.180664,0.541992,1.645508,1
17/11/2017 09:38:19.953,0.209961,0.400391,0.444336,0.180664,0.537109,1.635742,1
17/11/2017 09:38:20.957,0.209961,0.395508,0.444336,0.175781,0.537109,1.630859,1
17/11/2017 09:38:21.958,0.209961,0.390625,0.444336,0.175781,0.537109,1.625977,1
17/11/2017 09:38:22.957,0.209961,0.390625,0.439453,0.175781,0.532227,1.616211,1
17/11/2017 09:38:23.955,0.205078,0.385742,0.439453,0.175781,0.532227,1.611328,1
17/11/2017 09:38:24.956,0.205078,0.385742,0.439453,0.175781,0.532227,1.606445,1
17/11/2017 09:38:25.959,0.205078,0.380859,0.439453,0.175781,0.527344,1.601562,1
17/11/2017 09:38:26.957,0.205078,0.375977,0.439453,0.175781,0.527344,1.591797,1
17/11/2017 09:38:27.957,0.205078,0.375977,0.43457,0.175781,0.527344,1.586914,1
17/11/2017 09:38:28.960,0.205078,0.371094,0.43457,0.175781,0.522461,1.582031,1
17/11/2017 09:38:29.959,0.205078,0.371094,0.43457,0.170898,0.522461,1.577148,1
17/11/2017 09:38:30.959,0.205078,0.366211,0.43457,0.175781,0.522461,1.572266,1
17/11/2017 09:38:31.963,0.205078,0.366211,0.43457,0.170898,0.517578,1.567383,1
17/11/2017 09:38:32.958,0.200195,0.361328,0.429687,0.170898,0.517578,1.567383,1
17/11/2017 09:38:33.962,0.200195,0.361328,0.429687,0.170898,0.517578,1.5625,1
17/11/2017 09:38:34.962,0.200195,0.361328,0.429687,0.170898,0.517578,1.557617,1
17/11/2017 09:38:35.960,0.200195,0.356445,0.429687,0.170898,0.517578,1.552734,1
17/11/2017 09:38:36.964,0.200195,0.351562,0.429687,0.170898,0.512695,1.547852,1
17/11/2017 09:38:37.959,0.200195,0.351562,0.429687,0.170898,0.512695,1.547852,1
17/11/2017 09:38:38.962,0.200195,0.34668,0.424805,0.170898,0.512695,1.542969,1
17/11/2017 09:38:39.962,0.200195,0.34668,0.424805,0.170898,0.507812,1.538086,1
17/11/2017 09:38:40.962,0.200195,0.34668,0.424805,0.170898,0.507812,1.538086,1
17/11/2017 09:38:41.960,0.200195,0.341797,0.424805,0.166016,0.507812,1.533203,1
17/11/2017 09:38:42.961,0.195312,0.341797,0.424805,0.166016,0.507812,1.52832,1
17/11/2017 09:38:43.963,0.195312,0.336914,0.424805,0.166016,0.50293,1.523437,1
17/11/2017 09:38:44.962,0.195312,0.336914,0.424805,0.166016,0.50293,1.523437,1
17/11/2017 09:38:45.962,0.195312,0.336914,0.419922,0.166016,0.50293,1.518555,1
17/11/2017 09:38:46.961,0.195312,0.332031,0.419922,0.166016,0.50293,1.513672,1
17/11/2017 09:38:47.966,0.195312,0.332031,0.419922,0.166016,0.50293,1.513672,1
17/11/2017 09:38:48.965,0.195312,0.327148,0.419922,0.166016,0.498047,1.508789,1
17/11/2017 09:38:49.963,0.195312,0.327148,0.419922,0.166016,0.498047,1.508789,1
17/11/2017 09:38:50.963,0.195312,0.327148,0.419922,0.166016,0.498047,1.503906,1
17/11/2017 09:38:51.964,0.195312,0.322266,0.419922,0.166016,0.498047,1.503906,1
17/11/2017 09:38:52.966,0.195312,0.322266,0.415039,0.166016,0.498047,1.499023,1
17/11/2017 09:38:53.966,0.19043,0.322266,0.419922,0.161133,0.493164,1.494141,1
17/11/2017 09:38:54.968,0.19043,0.322266,0.415039,0.161133,0.493164,1.494141,1
17/11/2017 09:38:55.968,0.19043,0.317383,0.415039,0.161133,0.493164,1.489258,1
17/11/2017 09:38:56.967,0.19043,0.317383,0.415039,0.161133,0.493164,1.489258,1
17/11/2017 09:38:57.968,0.19043,0.317383,0.415039,0.161133,0.493164,1.489258,1
17/11/2017 09:38:58.967,0.19043,0.3125,0.415039,0.161133,0.493164,1.484375,1
17/11/2017 09:38:59.969,0.19043,0.3125,0.415039,0.161133,0.493164,1.484375,1
17/11/2017 09:39:00.968,0.19043,0.3125,0.415039,0.161133,0.488281,1.479492,1
17/11/2017 09:39:01.968,0.19043,0.307617,0.415039,0.161133,0.488281,1.479492,1
17/11/2017 09:39:02.968,0.19043,0.307617,0.415039,0.161133,0.488281,1.479492,1
17/11/2017 09:39:03.968,0.19043,0.307617,0.410156,0.161133,0.488281,1.474609,1
17/11/2017 09:39:04.966,0.19043,0.307617,0.410156,0.161133,0.488281,1.474609,1
17/11/2017 09:39:05.971,0.19043,0.302734,0.410156,0.161133,0.488281,1.469727,1
17/11/2017 09:39:06.970,0.19043,0.302734,0.410156,0.15625,0.483398,1.469727,1
17/11/2017 09:39:07.969,0.19043,0.302734,0.410156,0.15625,0.483398,1.469727,1
17/11/2017 09:39:08.968,0.185547,0.297852,0.410156,0.15625,0.483398,1.464844,1
17/11/2017 09:39:09.971,0.185547,0.297852,0.410156,0.15625,0.483398,1.464844,1
17/11/2017 09:39:10.971,0.185547,0.297852,0.410156,0.15625,0.483398,1.464844,1
17/11/2017 09:39:11.969,0.185547,0.297852,0.410156,0.15625,0.483398,1.459961,1
17/11/2017 09:39:12.970,0.185547,0.292969,0.405273,0.15625,0.483398,1.459961,1
17/11/2017 09:39:13.969,0.185547,0.292969,0.405273,0.15625,0.478516,1.459961,1
17/11/2017 09:39:14.968,0.185547,0.292969,0.405273,0.15625,0.478516,1.455078,1
17/11/2017 09:39:15.971,0.185547,0.292969,0.405273,0.15625,0.478516,1.455078,1
17/11/2017 09:39:16.971,0.185547,0.288086,0.405273,0.15625,0.478516,1.455078,1
17/11/2017 09:39:17.970,0.185547,0.288086,0.405273,0.15625,0.478516,1.450195,1
17/11/2017 09:39:18.969,0.185547,0.288086,0.405273,0.15625,0.478516,1.450195,1
17/11/2017 09:39:19.974,0.185547,0.288086,0.405273,0.15625,0.478516,1.450195,1
17/11/2017 09:39:20.973,0.185547,0.288086,0.405273,0.15625,0.478516,1.450195,1
17/11/2017 09:39:21.972,0.185547,0.283203,0.405273,0.15625,0.478516,1.445312,1
17/11/2017 09:39:22.972,0.185547,0.283203,0.405273,0.15625,0.478516,1.445312,1
17/11/2017 09:39:23.976,0.185547,0.283203,0.405273,0.15625,0.478516,1.445312,1
17/11/2017 09:39:24.974,0.180664,0.283203,0.405273,0.151367,0.473633,1.445312,1
17/11/2017 09:39:25.973,0.180664,0.283203,0.405273,0.151367,0.473633,1.44043,1
17/11/2017 09:39:26.973,0.180664,0.27832,0.400391,0.15625,0.473633,1.44043,1
